purchase_id,user_id,book_id,quantity,price,purchase_date
1588,216,B017,2,797.72,2025-01-25T02:00:00
1589,216,B009,1,687.7,2026-06-08T06:00:00
1590,216,B013,2,574.36,2026-03-02T15:00:00
1591,216,B013,1,574.36,2025-05-29T12:00:00
1592,216,B013,2,574.36,2025-04-29T06:00:00
1593,216,B017,1,797.72,2025-05-23T01:00:00
1594,217,B002,2,370.42,2025-10-28T18:00:00
1595,217,B020,1,690.27,2025-01-14T21:00:00
1596,217,B015,2,603.15,2025-04-13T02:00:00
1597,217,B002,1,370.42,2025-12-01T04:00:00
1598,217,B009,1,687.7,2025-01-18T18:00:00
1599,217,B018,1,393.58,2025-12-25T23:00:00
1600,217,B005,2,352.05,2025-01-18T03:00:00
1601,217,B018,1,393.58,2026-01-11T12:00:00
1602,218,B010,1,349.72,2025-03-29T13:00:00
1603,218,B004,1,612.34,2025-04-20T10:00:00
1604,218,B010,1,349.72,2025-02-03T07:00:00
1605,218,B007,1,492.66,2026-04-08T11:00:00
1606,219,B017,2,797.72,2025-02-09T06:00:00
1607,219,B020,1,690.27,2025-04-13T14:00:00
1608,219,B010,1,349.72,2026-03-10T16:00:00
1609,219,B012,1,621.61,2026-01-11T14:00:00
1610,219,B005,2,352.05,2025-07-20T16:00:00
1611,219,B014,1,254.16,2026-04-19T22:00:00
1612,219,B019,2,312.86,2026-05-19T09:00:00
1613,219,B012,2,621.61,2026-06-25T21:00:00
1614,219,B002,1,370.42,2025-09-17T15:00:00
1615,220,B003,1,672.69,2025-03-07T16:00:00
1616,220,B014,1,254.16,2026-05-02T00:00:00
1617,220,B016,1,661.88,2026-03-12T03:00:00
1618,220,B006,1,591.87,2026-05-13T21:00:00
1619,220,B018,1,393.58,2025-10-04T18:00:00
1620,220,B006,1,591.87,2026-05-20T20:00:00
1621,220,B016,2,661.88,2026-03-26T21:00:00
1622,220,B001,2,646.6,2025-10-27T03:00:00
1623,221,B007,1,492.66,2025-04-27T19:00:00
1624,221,B008,1,765.6,2025-05-23T00:00:00
1625,221,B007,1,492.66,2025-06-25T03:00:00
1626,221,B005,2,352.05,2026-06-10T19:00:00
1627,222,B007,1,492.66,2025-03-05T00:00:00
1628,222,B001,1,646.6,2025-07-04T06:00:00
1629,222,B009,2,687.7,2026-06-01T04:00:00
1630,222,B006,1,591.87,2025-04-01T18:00:00
1631,222,B010,1,349.72,2026-02-12T05:00:00
1632,223,B007,1,492.66,2025-09-06T20:00:00
1633,223,B014,1,254.16,2025-08-16T08:00:00
1634,223,B005,1,352.05,2025-06-04T16:00:00
1635,223,B006,1,591.87,2025-03-06T02:00:00
1636,223,B008,1,765.6,2026-05-02T23:00:00
1637,223,B001,1,646.6,2026-06-08T03:00:00
1638,224,B001,1,646.6,2025-01-03T12:00:00
1639,224,B005,1,352.05,2026-03-30T08:00:00
1640,224,B007,2,492.66,2025-12-01T19:00:00
1641,224,B001,1,646.6,2025-09-29T17:00:00
1642,224,B002,1,370.42,2025-04-03T10:00:00
1643,224,B015,1,603.15,2025-02-20T03:00:00
1644,224,B014,2,254.16,2025-02-15T11:00:00
1645,224,B015,2,603.15,2025-08-21T19:00:00
1646,224,B009,1,687.7,2025-02-27T12:00:00
1647,224,B015,1,603.15,2025-11-05T04:00:00
1648,224,B010,1,349.72,2026-03-22T13:00:00
1649,225,B005,1,352.05,2026-06-03T19:00:00
1650,225,B016,1,661.88,2025-07-08T13:00:00
1651,225,B006,1,591.87,2025-07-11T03:00:00
1652,225,B017,1,797.72,2026-02-04T00:00:00
1653,225,B011,1,263.92,2025-04-13T02:00:00
1654,225,B016,1,661.88,2026-06-14T20:00:00
1655,225,B006,2,591.87,2025-01-16T03:00:00
1656,225,B006,1,591.87,2026-05-22T17:00:00
1657,226,B007,1,492.66,2026-05-06T10:00:00
1658,226,B020,1,690.27,2026-01-31T17:00:00
1659,226,B003,1,672.69,2025-06-29T09:00:00
1660,226,B016,2,661.88,2025-10-02T01:00:00
1661,226,B003,2,672.69,2025-03-28T14:00:00
1662,227,B014,1,254.16,2025-12-29T22:00:00
1663,227,B014,1,254.16,2025-02-12T08:00:00
1664,227,B007,1,492.66,2025-11-09T00:00:00
1665,227,B015,1,603.15,2026-02-10T14:00:00
1666,227,B010,1,349.72,2025-03-10T13:00:00
1667,227,B017,1,797.72,2026-01-06T22:00:00
1668,228,B016,2,661.88,2025-05-17T15:00:00
1669,228,B018,1,393.58,2025-09-17T12:00:00
1670,228,B017,1,797.72,2026-01-26T22:00:00
1671,228,B008,1,765.6,2025-08-20T18:00:00
1672,228,B003,1,672.69,2026-05-27T00:00:00
1673,228,B013,1,574.36,2025-08-04T05:00:00
1674,228,B020,1,690.27,2025-08-06T05:00:00
1675,228,B013,1,574.36,2025-01-16T05:00:00
1676,228,B007,1,492.66,2026-01-31T14:00:00
1677,228,B010,1,349.72,2026-05-08T22:00:00
1678,228,B015,1,603.15,2025-10-30T06:00:00
1679,228,B014,1,254.16,2025-08-29T17:00:00
1680,229,B014,1,254.16,2025-03-18T10:00:00
1681,229,B015,1,603.15,2026-02-04T13:00:00
1682,229,B014,2,254.16,2025-08-19T09:00:00
1683,229,B012,1,621.61,2025-10-03T19:00:00
1684,229,B004,1,612.34,2025-07-19T13:00:00
1685,229,B005,2,352.05,2025-05-25T12:00:00
1686,229,B008,2,765.6,2026-04-16T00:00:00
1687,229,B005,1,352.05,2026-05-12T19:00:00
1688,229,B013,1,574.36,2026-03-16T05:00:00
1689,229,B001,1,646.6,2025-03-31T04:00:00
1690,229,B020,1,690.27,2026-01-25T00:00:00
1691,230,B015,1,603.15,2025-05-01T14:00:00
1692,230,B020,1,690.27,2025-05-22T15:00:00
1693,230,B019,2,312.86,2025-05-29T08:00:00
1694,230,B019,1,312.86,2026-03-23T08:00:00
1695,230,B015,1,603.15,2026-05-04T10:00:00
1696,231,B002,2,370.42,2025-08-05T04:00:00
1697,231,B014,2,254.16,2025-10-14T00:00:00
1698,231,B001,1,646.6,2026-06-14T05:00:00
1699,231,B014,2,254.16,2025-09-04T02:00:00
1700,231,B002,1,370.42,2026-01-18T00:00:00
1701,231,B020,1,690.27,2025-03-02T02:00:00
1702,231,B001,1,646.6,2025-11-19T05:00:00
1703,231,B014,1,254.16,2025-08-21T14:00:00
1704,232,B002,2,370.42,2025-05-25T18:00:00
1705,232,B007,1,492.66,2025-08-07T13:00:00
1706,232,B005,1,352.05,2026-04-29T03:00:00
1707,232,B005,1,352.05,2025-03-14T01:00:00
1708,232,B020,1,690.27,2025-08-07T23:00:00
1709,232,B005,1,352.05,2026-05-31T06:00:00
1710,233,B011,1,263.92,2025-11-29T03:00:00
1711,233,B011,1,263.92,2025-04-15T07:00:00
1712,233,B009,1,687.7,2026-04-01T21:00:00
1713,233,B010,2,349.72,2026-01-01T01:00:00
1714,233,B005,1,352.05,2025-02-21T02:00:00
1715,234,B007,2,492.66,2025-03-09T01:00:00
1716,234,B012,1,621.61,2025-05-02T00:00:00
1717,234,B019,1,312.86,2025-08-08T13:00:00
1718,234,B014,2,254.16,2025-12-15T04:00:00
1719,234,B015,2,603.15,2025-03-02T02:00:00
1720,234,B019,2,312.86,2026-01-19T07:00:00
1721,235,B006,1,591.87,2025-04-08T02:00:00
1722,235,B001,1,646.6,2026-03-08T21:00:00
1723,235,B002,1,370.42,2026-02-28T16:00:00
1724,235,B006,1,591.87,2025-04-01T12:00:00
1725,235,B001,1,646.6,2026-03-10T09:00:00
1726,235,B006,1,591.87,2025-05-25T14:00:00
1727,236,B003,1,672.69,2025-06-25T02:00:00
1728,236,B006,1,591.87,2026-05-16T23:00:00
1729,236,B013,1,574.36,2025-08-05T17:00:00
1730,236,B019,1,312.86,2025-12-14T07:00:00
1731,237,B008,1,765.6,2025-10-12T08:00:00
1732,237,B014,1,254.16,2025-07-20T22:00:00
1733,237,B003,1,672.69,2025-01-14T04:00:00
1734,237,B002,1,370.42,2025-05-14T22:00:00
1735,238,B015,1,603.15,2026-02-10T06:00:00
1736,238,B004,1,612.34,2025-08-25T14:00:00
1737,238,B008,1,765.6,2025-04-09T19:00:00
1738,238,B007,1,492.66,2025-01-24T20:00:00
1739,238,B017,1,797.72,2025-03-17T15:00:00
1740,238,B010,1,349.72,2025-05-03T00:00:00
1741,238,B010,1,349.72,2026-02-06T05:00:00
1742,238,B017,1,797.72,2025-07-27T03:00:00
1743,239,B013,2,574.36,2025-07-13T22:00:00
1744,239,B020,2,690.27,2025-05-13T05:00:00
1745,239,B010,1,349.72,2025-05-01T02:00:00
1746,239,B018,1,393.58,2026-02-25T21:00:00
1747,239,B011,1,263.92,2025-09-03T23:00:00
1748,239,B010,1,349.72,2026-01-25T08:00:00
1749,240,B005,1,352.05,2025-12-05T14:00:00
1750,240,B003,1,672.69,2025-12-10T06:00:00
1751,240,B016,2,661.88,2026-04-29T08:00:00
1752,240,B016,1,661.88,2025-03-07T13:00:00
1753,240,B004,1,612.34,2025-12-18T09:00:00
1754,240,B001,1,646.6,2025-11-10T16:00:00
1755,240,B016,2,661.88,2026-01-26T12:00:00
1756,240,B006,1,591.87,2025-05-02T08:00:00
1757,241,B007,1,492.66,2025-01-19T00:00:00
1758,241,B010,1,349.72,2025-12-31T05:00:00
1759,241,B016,1,661.88,2025-11-22T05:00:00
1760,241,B008,2,765.6,2026-04-17T08:00:00
1761,241,B015,1,603.15,2025-01-26T22:00:00
1762,241,B006,1,591.87,2025-05-16T18:00:00
1763,242,B004,1,612.34,2025-02-16T01:00:00
1764,242,B018,1,393.58,2025-07-02T23:00:00
1765,242,B013,1,574.36,2025-07-19T03:00:00
1766,242,B015,1,603.15,2025-07-23T03:00:00
1767,242,B018,1,393.58,2025-09-10T11:00:00
1768,243,B016,1,661.88,2025-08-16T11:00:00
1769,243,B018,1,393.58,2025-03-31T16:00:00
1770,243,B018,2,393.58,2026-06-08T05:00:00
1771,243,B014,1,254.16,2025-07-24T12:00:00
1772,243,B014,1,254.16,2025-06-09T12:00:00
1773,243,B001,2,646.6,2025-07-07T22:00:00
1774,244,B004,1,612.34,2025-02-28T12:00:00
1775,244,B020,1,690.27,2026-05-06T07:00:00
1776,244,B013,1,574.36,2025-04-18T07:00:00
1777,244,B019,2,312.86,2025-01-14T21:00:00
1778,245,B001,2,646.6,2025-08-05T18:00:00
1779,245,B016,1,661.88,2025-07-09T01:00:00
1780,245,B016,1,661.88,2025-01-19T08:00:00
1781,245,B011,2,263.92,2025-07-26T18:00:00
1782,245,B016,2,661.88,2026-02-18T14:00:00
1783,245,B018,1,393.58,2026-06-20T15:00:00
1784,245,B014,1,254.16,2026-05-11T07:00:00
1785,245,B006,1,591.87,2026-05-02T20:00:00
1786,245,B016,1,661.88,2025-11-13T06:00:00
1787,245,B001,1,646.6,2026-01-27T10:00:00
1788,245,B011,1,263.92,2025-12-09T05:00:00
1789,245,B006,1,591.87,2026-05-13T12:00:00
1790,245,B006,1,591.87,2026-04-13T09:00:00
1791,246,B008,1,765.6,2025-12-05T01:00:00
1792,246,B004,2,612.34,2025-08-14T15:00:00
1793,246,B010,2,349.72,2026-03-13T19:00:00
1794,246,B008,1,765.6,2026-01-25T07:00:00
1795,246,B004,1,612.34,2026-04-23T23:00:00
1796,246,B007,2,492.66,2025-06-15T16:00:00
1797,246,B007,1,492.66,2026-03-13T09:00:00
1798,246,B019,1,312.86,2025-12-10T19:00:00
1799,246,B007,1,492.66,2026-03-22T07:00:00
1800,246,B003,1,672.69,2025-10-27T23:00:00
1801,246,B018,1,393.58,2025-11-09T19:00:00
1802,246,B020,1,690.27,2026-04-07T09:00:00
1803,246,B003,1,672.69,2025-09-28T00:00:00
1804,247,B010,1,349.72,2025-02-14T15:00:00
1805,247,B012,1,621.61,2026-01-15T10:00:00
1806,247,B010,1,349.72,2025-05-09T01:00:00
1807,247,B018,1,393.58,2026-03-20T09:00:00
1808,247,B020,1,690.27,2025-08-17T18:00:00
1809,247,B015,1,603.15,2026-02-06T06:00:00
1810,247,B007,1,492.66,2025-09-25T22:00:00
1811,247,B007,1,492.66,2026-02-11T12:00:00
1812,247,B017,2,797.72,2025-02-04T07:00:00
1813,247,B011,1,263.92,2025-09-29T13:00:00
1814,248,B011,2,263.92,2025-06-06T20:00:00
1815,248,B014,1,254.16,2025-10-20T02:00:00
1816,248,B017,1,797.72,2026-01-11T01:00:00
1817,248,B017,1,797.72,2025-12-13T05:00:00
1818,248,B010,1,349.72,2025-06-13T06:00:00
1819,248,B017,1,797.72,2025-08-28T00:00:00
1820,248,B017,1,797.72,2025-04-21T06:00:00
1821,248,B001,2,646.6,2025-07-22T08:00:00
1822,248,B017,1,797.72,2026-03-15T14:00:00
1823,248,B016,1,661.88,2025-12-22T10:00:00
1824,248,B017,1,797.72,2025-08-04T01:00:00
1825,248,B018,1,393.58,2025-09-22T15:00:00
1826,248,B014,2,254.16,2025-02-17T04:00:00
1827,248,B007,1,492.66,2025-01-17T02:00:00
1828,248,B017,1,797.72,2025-05-16T09:00:00
1829,249,B016,1,661.88,2025-07-07T08:00:00
1830,249,B013,1,574.36,2026-04-26T20:00:00
1831,249,B016,1,661.88,2026-02-08T17:00:00
1832,249,B008,1,765.6,2025-05-31T07:00:00
1833,249,B013,1,574.36,2025-03-20T05:00:00
1834,249,B016,1,661.88,2025-05-03T16:00:00
1835,250,B011,1,263.92,2025-09-15T22:00:00
1836,250,B002,1,370.42,2025-04-23T15:00:00
1837,250,B016,1,661.88,2026-02-02T23:00:00
1838,250,B007,1,492.66,2025-07-06T05:00:00
1839,250,B001,1,646.6,2026-01-20T05:00:00
1840,250,B003,2,672.69,2026-03-30T00:00:00
